Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer Country,Customer State,Customer Zipcode
18704,Alexis,Kinney,Consumer,EE. UU.,CA,92020.0
15362,Vivien,Church,Consumer,EE. UU.,NY,11756.0
15344,Angelica,Robinson,Consumer,EE. UU.,WI,53511.0
18685,Hedwig,Martin,Consumer,EE. UU.,IL,60056.0
15487,Nadine,Tran,Consumer,EE. UU.,TX,77478.0
163,Austin,Diaz,Consumer,EE. UU.,NM,87124.0
6743,Doris,West,Consumer,EE. UU.,TX,75227.0
10924,Steven,Smith,Consumer,EE. UU.,CA,93277.0
6614,Janet,Glover,Consumer,EE. UU.,CA,95608.0
12230,Mary,Smith,Consumer,EE. UU.,VA,22003.0
4345,Mary,Marshall,Consumer,EE. UU.,CA,91344.0
12343,Timothy,Smith,Consumer,EE. UU.,FL,33186.0
17558,Blanca,Ramos,Consumer,EE. UU.,MI,48858.0
17587,Darryl,Fields,Consumer,EE. UU.,MI,48228.0
17549,Sopoline,Fernandez,Consumer,EE. UU.,MI,48212.0
17547,Maisie,Vargas,Consumer,EE. UU.,MD,21502.0
17600,Deborah,Buchanan,Consumer,EE. UU.,NY,10457.0
20315,Alyssa,Strickland,Consumer,EE. UU.,IL,60638.0
18893,Kimberly,Kirby,Consumer,EE. UU.,TN,37211.0
19990,Leilani,Parsons,Consumer,EE. UU.,CA,92009.0
20350,Olga,Reed,Consumer,EE. UU.,AZ,85225.0
19001,Brenna,Pierce,Consumer,EE. UU.,AR,72401.0
20043,Leila,Rose,Consumer,EE. UU.,NV,89014.0
18592,Gloria,Jackson,Consumer,EE. UU.,VA,22003.0
19000,Serina,Hobbs,Consumer,EE. UU.,DC,20011.0
15265,Jaime,Hill,Consumer,EE. UU.,CA,92626.0
17817,Jaime,Ballard,Consumer,EE. UU.,IL,60630.0
17242,Alma,Wolfe,Consumer,EE. UU.,IL,60016.0
15247,Cailin,Harmon,Consumer,EE. UU.,IL,60477.0
19897,Sloane,Farmer,Consumer,EE. UU.,IL,60638.0
19825,Dominique,Sherman,Consumer,EE. UU.,NY,11435.0
18962,Haley,Battle,Consumer,EE. UU.,NC,27203.0
18571,Sloane,Holman,Consumer,EE. UU.,GA,30318.0
20364,Medge,Harvey,Consumer,EE. UU.,NY,10462.0
20076,Pearl,Coleman,Consumer,EE. UU.,MA,2740.0
19770,Gretchen,Montgomery,Consumer,EE. UU.,CA,91744.0
20309,Blythe,Maynard,Consumer,EE. UU.,AZ,85283.0
20057,Leandra,Strickland,Consumer,EE. UU.,AZ,85254.0
20273,Petra,Patton,Consumer,EE. UU.,SC,29720.0
19895,Jaden,Bailey,Consumer,EE. UU.,TX,78227.0
17814,Pascale,Berger,Consumer,EE. UU.,CA,93304.0
16110,Guinevere,Little,Consumer,EE. UU.,CA,92020.0
17167,TaShya,Owens,Consumer,EE. UU.,CA,92553.0
18533,Naida,Franklin,Consumer,EE. UU.,PA,19148.0
16379,Barbara,Sharpe,Consumer,EE. UU.,MA,1841.0
17112,Guinevere,Cline,Consumer,EE. UU.,GA,30093.0
15243,Sophia,Giles,Consumer,EE. UU.,NY,11206.0
20128,Michelle,Mcconnell,Consumer,EE. UU.,TX,77093.0
20289,Amena,Gonzales,Consumer,EE. UU.,CA,91767.0
19893,Desiree,Grimes,Consumer,EE. UU.,CA,92009.0
18958,Deanna,Lara,Consumer,EE. UU.,NY,10016.0
20253,Dacey,Dean,Consumer,EE. UU.,CA,95023.0
20181,Regan,Mendez,Consumer,EE. UU.,CA,91406.0
16377,Sydnee,Giles,Consumer,EE. UU.,AZ,85040.0
17218,Cassandra,Murphy,Consumer,EE. UU.,CA,93274.0
19946,Quincy,Cantrell,Consumer,EE. UU.,OH,44107.0
15222,Maris,Vazquez,Consumer,EE. UU.,IL,60622.0
20125,Dawn,Mays,Consumer,EE. UU.,DC,20019.0
17037,India,Chaney,Consumer,EE. UU.,MI,48093.0
20323,Sybi,Clarke,Consumer,EE. UU.,RI,2860.0
18530,Brynn,Ward,Consumer,EE. UU.,CA,92027.0
20197,Karina,Garner,Consumer,EE. UU.,CA,95014.0
20107,Hedy,Raymond,Consumer,EE. UU.,CA,90220.0
20035,Lydia,Hicks,Consumer,EE. UU.,CA,91344.0
20179,Azalia,Flowers,Consumer,EE. UU.,HI,96822.0
17845,Alfreda,Obrien,Consumer,EE. UU.,NJ,8701.0
17234,Mary,Elliott,Consumer,EE. UU.,MI,48212.0
17036,Quintessa,Brennan,Consumer,EE. UU.,OK,74012.0
17126,Myra,Arnold,Consumer,EE. UU.,NY,10467.0
19980,Imogene,Fields,Consumer,EE. UU.,CA,91977.0
19908,Lois,Kinney,Consumer,EE. UU.,MD,21228.0
17844,Kathleen,Mckay,Consumer,EE. UU.,IL,60614.0
20267,Tallulah,Owens,Consumer,EE. UU.,IA,52001.0
20249,Olympia,Riddle,Consumer,EE. UU.,DC,20019.0
20195,Madeson,Henry,Consumer,EE. UU.,LA,70117.0
16284,Brenna,Tyson,Consumer,EE. UU.,TX,78130.0
19943,Farrah,Ferguson,Consumer,EE. UU.,MI,48601.0
18599,Ruth,Sampson,Consumer,EE. UU.,UT,84084.0
18527,Rhoda,Howe,Consumer,EE. UU.,NY,10016.0
16121,Kirsten,Mills,Consumer,EE. UU.,NC,27502.0
20104,Molly,Combs,Consumer,EE. UU.,CA,90011.0
17123,Roary,Malone,Consumer,EE. UU.,CA,92117.0
20192,Aspen,Acevedo,Consumer,EE. UU.,DE,19720.0
17086,Venus,Donaldson,Consumer,EE. UU.,IL,60411.0
18933,Jordan,Casey,Consumer,EE. UU.,OH,44118.0
17822,Anika,Emerson,Consumer,EE. UU.,MA,2360.0
18542,Myra,Rose,Consumer,EE. UU.,CA,93611.0
18986,Yvette,Avery,Consumer,EE. UU.,GA,30281.0
20011,Tatiana,Green,Consumer,EE. UU.,NC,27330.0
18914,Charissa,Whitaker,Consumer,EE. UU.,NJ,7047.0
17750,Naomi,Phillips,Consumer,EE. UU.,MI,48197.0
16262,Desirae,Stokes,Consumer,EE. UU.,VA,23223.0
18896,Pamela,Miranda,Consumer,EE. UU.,FL,32225.0
19794,Nell,Rowland,Consumer,EE. UU.,HI,96789.0
19003,Emma,Bailey,Consumer,EE. UU.,CA,91801.0
19021,Nora,Beasley,Consumer,EE. UU.,NJ,7960.0
20316,Lilah,Glover,Consumer,EE. UU.,HI,96789.0
9102,Richard,Marshall,Consumer,EE. UU.,IL,60504.0
7497,Anthony,Spence,Consumer,EE. UU.,AZ,85225.0
10754,Mary,Ewing,Consumer,EE. UU.,NY,11219.0
7737,Austin,Lambert,Consumer,EE. UU.,CA,94541.0
5228,Mary,Smith,Consumer,EE. UU.,IL,61265.0
3746,Walter,Moore,Consumer,EE. UU.,WA,98031.0
7688,Lori,Smith,Consumer,EE. UU.,CA,91789.0
9289,Carolyn,Smith,Consumer,EE. UU.,HI,96818.0
658,Peter,Farley,Consumer,EE. UU.,PA,15642.0
9137,Mary,Smith,Consumer,EE. UU.,AZ,85282.0
9651,Louis,Olsen,Consumer,EE. UU.,OR,97701.0
3824,Evelyn,Smith,Consumer,EE. UU.,UT,84118.0
10203,Anna,Smith,Consumer,EE. UU.,TX,79936.0
4135,Mary,Kelly,Consumer,EE. UU.,GA,30907.0
11939,Mary,Johnson,Consumer,EE. UU.,IL,60477.0
1402,Nancy,Mckinney,Consumer,EE. UU.,TX,75217.0
7023,Jacqueline,Roberson,Consumer,EE. UU.,WA,98208.0
5179,Robert,Smith,Consumer,EE. UU.,PA,15642.0
1004,Mary,Evans,Corporate,Puerto Rico,PR,725.0
7471,Mary,Smith,Corporate,Puerto Rico,PR,725.0
5087,Mark,Figueroa,Corporate,Puerto Rico,PR,725.0
3366,Mary,Herring,Corporate,Puerto Rico,PR,725.0
625,Terry,Smith,Corporate,Puerto Rico,PR,725.0
14382,Tamekah,Parrish,Corporate,Puerto Rico,PR,725.0
14875,Denise,Luna,Corporate,Puerto Rico,PR,725.0
12635,Iola,Cotton,Corporate,Puerto Rico,PR,725.0
13455,Hope,Adkins,Corporate,Puerto Rico,PR,725.0
13185,Isabella,Murphy,Corporate,Puerto Rico,PR,725.0
13347,Melyssa,Hobbs,Corporate,Puerto Rico,PR,725.0
13489,Leigh,Myers,Corporate,Puerto Rico,PR,725.0
13020,Harriet,Middleton,Corporate,Puerto Rico,PR,725.0
14429,Aurora,House,Corporate,Puerto Rico,PR,725.0
14343,Taylor,Lyons,Corporate,Puerto Rico,PR,725.0
13125,Evelyn,Trevino,Corporate,Puerto Rico,PR,725.0
14377,May,Huff,Corporate,Puerto Rico,PR,725.0
13268,Mollie,Wright,Corporate,Puerto Rico,PR,725.0
14356,Brenna,Shelton,Corporate,Puerto Rico,PR,725.0
13391,Nichole,Yates,Corporate,Puerto Rico,PR,725.0
13210,Aubrey,Moody,Corporate,Puerto Rico,PR,725.0
14156,Courtney,Long,Corporate,Puerto Rico,PR,725.0
13083,Deanna,Padilla,Corporate,Puerto Rico,PR,725.0
13262,Deborah,Case,Corporate,Puerto Rico,PR,725.0
14545,Marah,Bradshaw,Corporate,Puerto Rico,PR,725.0
14526,Whilemina,Ewing,Corporate,Puerto Rico,PR,725.0
12990,Gillian,Decker,Corporate,Puerto Rico,PR,725.0
14187,Suki,Ware,Corporate,Puerto Rico,PR,725.0
14151,Willow,Levine,Corporate,Puerto Rico,PR,725.0
14115,Carissa,Day,Corporate,Puerto Rico,PR,725.0
14541,Harriet,Hubbard,Corporate,Puerto Rico,PR,725.0
14698,Audrey,Kerr,Corporate,Puerto Rico,PR,725.0
9616,Matthew,Grant,Corporate,Puerto Rico,PR,725.0
14788,Gloria,Wiley,Corporate,Puerto Rico,PR,725.0
14697,Brenna,Wilson,Corporate,Puerto Rico,PR,603.0
13913,Shellie,Jones,Corporate,Puerto Rico,PR,725.0
13948,Quyn,Hull,Corporate,Puerto Rico,PR,725.0
13624,Gemma,Lawrence,Corporate,Puerto Rico,PR,725.0
12758,Abra,Nash,Corporate,Puerto Rico,PR,725.0
13946,Amela,Sampson,Corporate,Puerto Rico,PR,725.0
5740,Lawrence,Smith,Corporate,Puerto Rico,PR,725.0
14873,Hillary,Dennis,Corporate,Puerto Rico,PR,725.0
13796,Mary,Lindsay,Corporate,Puerto Rico,PR,725.0
13634,Josephine,Barrett,Corporate,Puerto Rico,PR,725.0
13922,Blaine,Weiss,Corporate,Puerto Rico,PR,725.0
13811,Hope,Skinner,Corporate,Puerto Rico,PR,725.0
13775,Emma,Steele,Corporate,Puerto Rico,PR,725.0
13791,Quon,Duncan,Corporate,Puerto Rico,PR,725.0
13683,Camille,Butler,Corporate,Puerto Rico,PR,725.0
143,Mary,Byrd,Corporate,Puerto Rico,PR,725.0
12505,Lillian,Martinez,Corporate,Puerto Rico,PR,725.0
12487,Nevada,Barr,Corporate,Puerto Rico,PR,725.0
12594,Jenna,Boone,Corporate,Puerto Rico,PR,725.0
12521,Avye,Harris,Corporate,Puerto Rico,PR,725.0
12509,Anastasia,Cross,Corporate,Puerto Rico,PR,725.0
12865,Joan,Mcfadden,Corporate,Puerto Rico,PR,725.0
12949,Sybill,Richmond,Corporate,Puerto Rico,PR,725.0
14969,Hedwig,Summers,Corporate,Puerto Rico,PR,725.0
12892,Phyllis,May,Corporate,Puerto Rico,PR,725.0
12945,Taylor,Singleton,Corporate,Puerto Rico,PR,725.0
14967,Zenaida,Hopkins,Corporate,Puerto Rico,PR,725.0
11532,Janice,Nicholson,Corporate,Puerto Rico,PR,725.0
5387,Mary,Riley,Corporate,Puerto Rico,PR,725.0
8075,Sarah,Coleman,Corporate,Puerto Rico,PR,725.0
18244,Maxine,Green,Corporate,Puerto Rico,PR,725.0
18125,Tara,Villarreal,Corporate,Puerto Rico,PR,725.0
16485,Quyn,David,Corporate,Puerto Rico,PR,725.0
19250,Olga,Hoffman,Corporate,Puerto Rico,PR,725.0
16609,Donna,Mcconnell,Corporate,Puerto Rico,PR,725.0
16487,Mari,Shields,Corporate,Puerto Rico,PR,725.0
18827,Camille,Morrison,Corporate,Puerto Rico,PR,725.0
15713,Xaviera,Collins,Corporate,Puerto Rico,PR,725.0
15889,Fallon,Compton,Corporate,Puerto Rico,PR,725.0
15887,Inez,Avery,Corporate,Puerto Rico,PR,725.0
18775,Emma,Frank,Corporate,Puerto Rico,PR,725.0
18879,Angelica,Schultz,Corporate,Puerto Rico,PR,725.0
17704,Halla,Ray,Corporate,Puerto Rico,PR,725.0
17668,Xena,Mcguire,Corporate,Puerto Rico,PR,725.0
17684,Gillian,Cardenas,Corporate,Puerto Rico,PR,725.0
18461,Jessamine,Poole,Corporate,Puerto Rico,PR,725.0
17270,Leigh,Carson,Corporate,Puerto Rico,PR,725.0
18030,Nicole,Klein,Corporate,Puerto Rico,PR,725.0
17467,Illana,Romero,Corporate,Puerto Rico,PR,725.0
15997,Winter,Pitts,Corporate,Puerto Rico,PR,725.0
20727,Deborah,Whitney,Corporate,Puerto Rico,PR,725.0
18293,Imelda,Burke,Corporate,Puerto Rico,PR,725.0
15924,Dominique,Davenport,Corporate,Puerto Rico,PR,725.0
17499,Jade,Pittman,Corporate,Puerto Rico,PR,725.0
20546,Willa,Golden,Corporate,Puerto Rico,PR,725.0
20725,Danielle,Richardson,Corporate,Puerto Rico,PR,725.0
15956,Irene,Rhodes,Corporate,Puerto Rico,PR,725.0
18003,Dacey,Nelson,Corporate,Puerto Rico,PR,725.0
3004,Mary,Holland,Corporate,Puerto Rico,PR,725.0
17350,Olga,Sutton,Corporate,Puerto Rico,PR,725.0
18324,Madeline,Campbell,Corporate,Puerto Rico,PR,725.0
18288,Lesley,Clayton,Corporate,Puerto Rico,PR,725.0
17653,Karina,Velez,Corporate,Puerto Rico,PR,725.0
17509,Simone,Cochran,Corporate,Puerto Rico,PR,725.0
17472,Mechelle,Rivers,Corporate,Puerto Rico,PR,725.0
17328,Jayme,Hull,Corporate,Puerto Rico,PR,725.0
15427,Haley,Howe,Corporate,Puerto Rico,PR,725.0
15659,Mikayla,Durham,Corporate,Puerto Rico,PR,725.0
15677,Kirby,Clark,Corporate,Puerto Rico,PR,725.0
18674,Kirby,Best,Corporate,Puerto Rico,PR,725.0
15474,Anastasia,Christensen,Corporate,Puerto Rico,PR,725.0
15563,Aileen,Ashley,Corporate,Puerto Rico,PR,725.0
15615,Phyllis,Rodriquez,Corporate,Puerto Rico,PR,725.0
18721,Wynter,Stanton,Corporate,Puerto Rico,PR,725.0
15486,Avye,Martin,Corporate,Puerto Rico,PR,725.0
2160,Stephen,Smith,Corporate,Puerto Rico,PR,725.0
15612,Guinevere,Kane,Corporate,Puerto Rico,PR,725.0
17576,Deborah,Sutton,Corporate,Puerto Rico,PR,725.0
20279,Yvette,Wheeler,Corporate,Puerto Rico,PR,725.0
17209,Indira,Maynard,Corporate,Puerto Rico,PR,725.0
15232,Christine,Frost,Corporate,Puerto Rico,PR,725.0
16313,Kim,Morales,Corporate,Puerto Rico,PR,725.0
17854,Echo,Cotton,Corporate,Puerto Rico,PR,725.0
15193,Petra,Ramsey,Corporate,Puerto Rico,PR,725.0
15211,Ila,Hopkins,Corporate,Puerto Rico,PR,725.0
19934,Christine,Charles,Corporate,Puerto Rico,PR,725.0
20166,Claire,Perez,Corporate,Puerto Rico,PR,725.0
19788,Lee,Mcintosh,Corporate,Puerto Rico,PR,725.0
15173,Wendy,Leach,Corporate,Puerto Rico,PR,725.0
19932,Melyssa,Nguyen,Corporate,Puerto Rico,PR,725.0
17093,Rebekah,Drake,Corporate,Puerto Rico,PR,921.0
18603,Miranda,Mathis,Corporate,Puerto Rico,PR,725.0
18531,Faith,Haynes,Corporate,Puerto Rico,PR,725.0
16161,Lani,Walton,Corporate,Puerto Rico,PR,725.0
20108,Carissa,Estrada,Corporate,Puerto Rico,PR,725.0
16124,Calista,Chaney,Corporate,Puerto Rico,PR,725.0
18581,Miranda,Gallegos,Corporate,Puerto Rico,PR,725.0
16229,Athena,Wyatt,Corporate,Puerto Rico,PR,725.0
18916,Nayda,Workman,Corporate,Puerto Rico,PR,725.0
15200,Joelle,Wood,Corporate,Puerto Rico,PR,725.0
15217,Calista,Prince,Corporate,Puerto Rico,PR,725.0
16333,Geraldine,Terrell,Corporate,Puerto Rico,PR,725.0
10773,Christopher,Smith,Corporate,Puerto Rico,PR,725.0
4485,Mary,Young,Corporate,Puerto Rico,PR,725.0
6558,Ethan,Smith,Corporate,Puerto Rico,PR,725.0
10097,Mary,Smith,Corporate,Puerto Rico,PR,612.0
8680,Laura,Sheppard,Corporate,Puerto Rico,PR,725.0
1984,Mary,Williams,Corporate,Puerto Rico,PR,725.0
6511,Nancy,Young,Corporate,Puerto Rico,PR,725.0
13245,Maia,Farley,Corporate,Puerto Rico,PR,725.0
14489,Freya,Compton,Corporate,Puerto Rico,PR,725.0
13330,Raya,Blake,Corporate,Puerto Rico,PR,725.0
13807,Stella,Oneal,Corporate,Puerto Rico,PR,725.0
13895,Kaitlin,Reed,Corporate,Puerto Rico,PR,725.0
1769,Mary,Hale,Corporate,Puerto Rico,PR,725.0
12771,Juliet,Myers,Corporate,Puerto Rico,PR,725.0
13687,Felicia,Mcmillan,Corporate,Puerto Rico,PR,725.0
13938,Rhea,Ferrell,Corporate,Puerto Rico,PR,725.0
12890,Aimee,Hudson,Corporate,Puerto Rico,PR,725.0
14621,Velma,Weeks,Corporate,Puerto Rico,PR,725.0
14067,Chantale,Booth,Corporate,Puerto Rico,PR,725.0
14987,Mari,Blackburn,Corporate,Puerto Rico,PR,725.0
13927,Leigh,Hughes,Corporate,Puerto Rico,PR,725.0
15972,Mechelle,Foley,Corporate,Puerto Rico,PR,725.0
17779,Chava,Pitts,Corporate,Puerto Rico,PR,725.0
19081,Madison,Ayers,Corporate,Puerto Rico,PR,725.0
16437,Ivy,Jenkins,Corporate,Puerto Rico,PR,725.0
18299,Heather,Dudley,Corporate,Puerto Rico,PR,725.0
17520,Brooke,Sheppard,Corporate,Puerto Rico,PR,725.0
17284,Ila,Jones,Corporate,Puerto Rico,PR,725.0
17354,BlueOneal,,Corporate,Puerto Rico,PR,725.0
15506,Desiree,Wilkins,Corporate,Puerto Rico,PR,725.0
10926,Mary,Smith,Corporate,Puerto Rico,PR,603.0
19805,Kitra,Bright,Corporate,Puerto Rico,PR,725.0
15225,Mira,Brady,Corporate,Puerto Rico,PR,725.0
16163,Jocelyn,Massey,Corporate,Puerto Rico,PR,725.0
18550,Melyssa,Hansen,Corporate,Puerto Rico,PR,725.0
16303,Abra,Mitchell,Corporate,Puerto Rico,PR,725.0
20047,Risa,Patterson,Corporate,Puerto Rico,PR,725.0
20136,Jessica,Brennan,Corporate,Puerto Rico,PR,725.0
16297,Petra,Padilla,Corporate,Puerto Rico,PR,725.0
18206,Mallory,Oconnor,Corporate,Puerto Rico,PR,725.0
19103,Simone,Hunter,Corporate,Puerto Rico,PR,725.0
19244,Christen,Heath,Corporate,Puerto Rico,PR,725.0
16001,Roanna,Gillespie,Corporate,Puerto Rico,PR,725.0
17736,Karyn,Edwards,Corporate,Puerto Rico,PR,725.0
18868,Stella,Trujillo,Corporate,Puerto Rico,PR,725.0
15974,Quin,Mcleod,Corporate,Puerto Rico,PR,725.0
18486,Avye,Norman,Corporate,Puerto Rico,PR,725.0
15472,Jena,Wilcox,Corporate,Puerto Rico,PR,725.0
18998,Felicia,Albert,Corporate,Puerto Rico,PR,725.0
17759,Fiona,Schneider,Corporate,Puerto Rico,PR,725.0
17182,Madonna,White,Corporate,Puerto Rico,PR,725.0
18637,Lacey,Stone,Corporate,Puerto Rico,PR,725.0
20123,Roary,Townsend,Corporate,Puerto Rico,PR,725.0
16301,Quin,Manning,Corporate,Puerto Rico,PR,725.0
16594,Rosalyn,Dunlap,Corporate,Puerto Rico,PR,725.0
18851,Yen,Jacobson,Corporate,Puerto Rico,PR,725.0
17954,Leigh,Merrill,Corporate,Puerto Rico,PR,725.0
18435,Scarlett,Chan,Corporate,Puerto Rico,PR,725.0
1694,Mary,Thompson,Corporate,Puerto Rico,PR,725.0
7159,Frances,Smith,Consumer,EE. UU.,CA,90250.0
10963,Amber,Smith,Consumer,EE. UU.,ID,83642.0
9782,Christine,Frazier,Consumer,EE. UU.,CA,95125.0
10581,Timothy,Snyder,Consumer,EE. UU.,AZ,85035.0
1395,Lori,Lucero,Consumer,EE. UU.,CA,92705.0
9090,Carolyn,Davis,Consumer,EE. UU.,FL,32765.0
18047,Dora,Mckay,Consumer,EE. UU.,NJ,8817.0
18173,Wendy,Bright,Consumer,EE. UU.,CT,6902.0
18116,Emma,Mathews,Consumer,EE. UU.,FL,33614.0
18152,Felicia,Rosales,Consumer,EE. UU.,GA,30907.0
18043,Yuri,Mayo,Consumer,EE. UU.,MI,48187.0
18115,Idona,Drake,Consumer,EE. UU.,OH,44102.0
18114,Cathleen,Gaines,Consumer,EE. UU.,IL,60637.0
18078,Amity,Hancock,Consumer,EE. UU.,CA,91911.0
18150,Hedwig,Bender,Consumer,EE. UU.,CO,80219.0
18220,Lani,Contreras,Consumer,EE. UU.,OH,44870.0
18236,Eliana,Grant,Consumer,EE. UU.,NY,14120.0
18074,Flora,Roberson,Consumer,EE. UU.,CO,80918.0
18146,Shana,Wiley,Consumer,EE. UU.,OH,45424.0
18037,Cleo,Mcfadden,Consumer,EE. UU.,IL,60629.0
18144,Moana,Hartman,Consumer,EE. UU.,MT,59102.0
18179,Mariko,Bowen,Consumer,EE. UU.,TX,75287.0
18231,Keiko,Dale,Consumer,EE. UU.,NY,11375.0
18104,Zena,Soto,Consumer,EE. UU.,CA,90640.0
18102,Lacey,Blevins,Consumer,EE. UU.,VA,23666.0
18210,Nell,Dorsey,Consumer,EE. UU.,CA,92507.0
19179,Katelyn,Noel,Consumer,EE. UU.,NY,14850.0
19088,Julie,Mccall,Consumer,EE. UU.,CA,95124.0
16466,Quail,Emerson,Consumer,EE. UU.,CO,80012.0
19214,Brianna,Mcguire,Consumer,EE. UU.,AR,72032.0
16446,Chloe,Shields,Consumer,EE. UU.,HI,96822.0
19229,Abra,Logan,Consumer,EE. UU.,CA,94544.0
19175,Ariana,West,Consumer,EE. UU.,NJ,7052.0
16515,Grace,Velazquez,Consumer,EE. UU.,NY,14150.0
19155,Jael,Morrow,Consumer,EE. UU.,ID,83642.0
19118,Patricia,Pitts,Consumer,EE. UU.,UT,84120.0
16513,Jescie,Stafford,Consumer,EE. UU.,CA,90001.0
19134,Laura,David,Consumer,EE. UU.,IL,61554.0
19062,Doris,Brennan,Consumer,EE. UU.,NY,11213.0
19205,Portia,Owens,Consumer,EE. UU.,MI,48185.0
16457,Amanda,Suarez,Consumer,EE. UU.,OH,44107.0
19204,Lenore,Harding,Consumer,EE. UU.,CA,94110.0
19149,Maryam,Griffin,Consumer,EE. UU.,CA,92704.0
19040,Tatiana,Blevins,Consumer,EE. UU.,HI,96822.0
19076,Haviva,Holt,Consumer,EE. UU.,MI,48192.0
16454,Leigh,Cantu,Consumer,EE. UU.,ND,58501.0
19129,Rebekah,Bowers,Consumer,EE. UU.,NY,11354.0
19272,Juliet,Blackburn,Consumer,EE. UU.,NJ,7052.0
19092,Summer,Hines,Consumer,EE. UU.,CA,92057.0
16397,Adena,Spence,Consumer,EE. UU.,AZ,85224.0
19073,India,Huffman,Consumer,EE. UU.,CA,92407.0
16468,Willow,Hill,Consumer,EE. UU.,NY,11213.0
18738,Yuri,Vazquez,Consumer,EE. UU.,OH,43081.0
15736,Juliet,Cain,Consumer,EE. UU.,TN,37075.0
15700,Octavia,Durham,Consumer,EE. UU.,NY,10011.0
15753,Dacey,Lowe,Consumer,EE. UU.,CA,90027.0
15879,Yoshi,Wagner,Consumer,EE. UU.,IN,47906.0
15893,Lana,Warner,Consumer,EE. UU.,CA,91766.0
18858,Basia,Francis,Consumer,EE. UU.,TX,79936.0
18839,Hope,Cole,Consumer,EE. UU.,NJ,8701.0
15748,Jane,Ford,Consumer,EE. UU.,NY,11375.0
15801,Kylie,Mitchell,Consumer,EE. UU.,SC,29730.0
18748,Renee,Velez,Consumer,EE. UU.,NV,89103.0
15729,Alice,Herman,Consumer,EE. UU.,CA,95124.0
18837,Danielle,Wall,Consumer,EE. UU.,FL,33511.0
15746,Raya,Bridges,Consumer,EE. UU.,IL,60025.0
18747,Aphrodite,Powell,Consumer,EE. UU.,OH,44107.0
15836,Taylor,Nixon,Consumer,EE. UU.,CA,92557.0
18818,Chantale,Black,Consumer,EE. UU.,TN,38128.0
18744,Kylynn,Briggs,Consumer,EE. UU.,CA,90066.0
18815,Candice,Ferrell,Consumer,EE. UU.,NV,89110.0
15904,Jennifer,Bailey,Consumer,EE. UU.,CA,94110.0
18743,Hedy,Ellison,Consumer,EE. UU.,IL,60657.0
18796,Jayme,Hebert,Consumer,EE. UU.,CA,92843.0
15795,Imelda,Atkinson,Consumer,EE. UU.,CA,90002.0
15687,Glenna,Davenport,Consumer,EE. UU.,CA,90033.0
15812,Unity,Vargas,Consumer,EE. UU.,NY,14150.0
18758,Pascale,Durham,Consumer,EE. UU.,OH,45140.0
18740,Madeline,Heath,Consumer,EE. UU.,MO,65807.0
15882,Beverly,Hutchinson,Consumer,EE. UU.,CA,92879.0
3374,Christine,Smith,Consumer,EE. UU.,IL,60610.0
17997,Naida,Wall,Consumer,EE. UU.,FL,33025.0
16022,Irma,Witt,Consumer,EE. UU.,NJ,7305.0
20734,Gretchen,Gordon,Consumer,EE. UU.,FL,33147.0
15931,Quail,Hawkins,Consumer,EE. UU.,FL,32792.0
17326,Anika,Grant,Consumer,EE. UU.,AZ,85033.0
18032,Madeson,Fletcher,Consumer,EE. UU.,NY,11374.0
16075,Isabella,West,Consumer,EE. UU.,AZ,85282.0
17380,Madeline,Klein,Consumer,EE. UU.,CT,6516.0
8913,Jane,Smith,Consumer,EE. UU.,FL,33313.0
18407,Leilani,Schmidt,Consumer,EE. UU.,SC,29223.0
20696,Brianna,Rivera,Consumer,EE. UU.,NY,11203.0
16092,Katelyn,Brady,Consumer,EE. UU.,PA,19139.0
17415,Adele,Carson,Consumer,EE. UU.,CA,92627.0
20390,Dakota,Sheppard,Consumer,EE. UU.,IL,60477.0
18515,Juliet,York,Consumer,EE. UU.,CA,92410.0
20606,Clare,Floyd,Consumer,EE. UU.,IL,60630.0
20552,Gemma,Malone,Consumer,EE. UU.,NY,11520.0
17994,Brynn,Meyers,Consumer,EE. UU.,MN,55124.0
18478,Linda,Knowles,Consumer,EE. UU.,IL,60634.0
16055,Xantha,Morrow,Consumer,EE. UU.,CT,6516.0
17940,Britanney,Ball,Consumer,EE. UU.,IL,60056.0
20551,Alma,Raymond,Consumer,EE. UU.,MN,55124.0
16036,Mara,Rios,Consumer,EE. UU.,CA,92557.0
20712,Brianna,Kidd,Consumer,EE. UU.,CA,90023.0
18441,Quyn,Navarro,Consumer,EE. UU.,KS,67401.0
7055,Emma,Smith,Consumer,EE. UU.,FL,33063.0
10621,Kevin,Wright,Consumer,EE. UU.,FL,33177.0
20441,Brynne,Monroe,Consumer,EE. UU.,CA,92069.0
20729,Athena,Ramos,Consumer,EE. UU.,NY,11691.0
11209,Grace,Lam,Consumer,EE. UU.,IL,62301.0
17322,Genevieve,Pierce,Consumer,EE. UU.,TX,78586.0
18439,Amela,Thompson,Consumer,EE. UU.,PA,19148.0
18511,Indigo,Abbott,Consumer,EE. UU.,MI,49509.0
17715,Camille,Johnson,Consumer,EE. UU.,WI,54601.0
17697,Olympia,Burt,Consumer,EE. UU.,CA,91352.0
17696,Brianna,Roman,Consumer,EE. UU.,CA,90033.0
18473,Teegan,Bush,Consumer,EE. UU.,IN,47906.0
17989,Neve,Nielsen,Consumer,EE. UU.,IL,60608.0
15996,Briar,Sutton,Consumer,EE. UU.,OH,44870.0
